"pID","groupID","time_point","NegativeMood","PositiveMood","PhysInt_NUM","SocInt_NUM","SalInt_Medium_Online","SalInt_Disc_Tension","SalInt_Partner_Close","SalInt_Disc_Self","SalInt_Disc_Partner","SalInt_Close","baseline_closest_deg_out_norm","covid_stress_self_nr","covid_housing_tension","covid_phys_dist_avg","baseline_income_num","baseline_educ_parents_years","baseline_college_year","baseline_gender_numeric","EMA_completion_rate"
"muri035","g2p",9,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",10,52,40,5,0,0,0,1,1,1,41,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",11,39,40,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",12,24,50,5,2,0,0,1,0,0,51,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",13,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",14,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",15,26,49,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",16,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",17,55,34,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",18,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",19,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",20,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",21,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",22,23,49,15,2,1,0,1,1,1,69,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",23,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri035","g2p",24,,,,,,,,,,,1,6,45,3.5,20,40,3,0,0.23
"muri046","g2p",1,30,50,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",2,47,35,8,3,1,0,1,0,1,69,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",3,15,61,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",4,1,71,6,10,1,0,1,0,0,69,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",5,1,68,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",6,3,76,15,5,1,1,1,1,1,100,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",7,1,70,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",8,4,85,2,4,0,0,1,0,0,74,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",9,3,73,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",10,3,76,3,5,0,0,1,0,0,99,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",11,1,24,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",12,1,84,6,4,0,1,1,0,0,19,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",13,,71,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",14,3,71,6,6,0,0,1,0,0,71,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",15,83,6,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",16,14,49,3,5,1,0,1,0,0,62,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",17,1,20,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",18,1,81,6,2,0,0,1,0,0,81,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",19,1,80,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",20,1,68,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",21,59,71,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",22,6,80,10,6,0,0,1,0,0,80,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",23,5,66,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",24,5,78,0,0,,0,,0,0,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",25,6,22,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",26,13,77,5,5,1,0,1,0,0,76,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",27,72,24,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",28,13,33,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",29,,,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",30,,,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",31,12,70,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",32,31,64,5,2,1,0,0,1,0,75,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",33,25,63,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",34,1,81,10,4,0,0,0,0,0,19,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",35,1,65,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",36,7,69,6,4,1,0,0,0,0,11,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",37,27,78,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",38,83,8,5,2,0,1,1,0,0,2,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",39,11,75,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",40,79,32,10,0,0,0,1,0,0,19,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",41,74,30,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",42,,,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",43,,70,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",44,,,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",45,3,72,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",46,,,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",47,,,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",48,3,78,0,5,0,0,1,0,0,94,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",49,1,78,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",50,14,79,2,4,0,0,1,0,0,97,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",51,33,49,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",52,1,67,3,5,0,1,1,0,0,11,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",53,68,23,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",54,22,75,5,8,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",55,7,74,,,,,,,,,20,5,10,3.75,15,36,4,0,0.84
"muri046","g2p",56,13,81,7,6,0,1,1,0,0,8,20,5,10,3.75,15,36,4,0,0.84
"muri053","g2p",1,40,60,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",2,41,62,4,5,1,0,1,0,0,100,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",3,60,60,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",4,63,35,4,13,1,0,1,0,0,61,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",5,64,35,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",6,71,34,4,2,1,0,1,0,0,24,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",7,61,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",8,69,11,4,2,0,0,1,0,0,20,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",9,51,50,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",10,60,40,3,6,1,0,1,0,1,66,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",11,70,30,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",12,31,70,3,7,1,0,1,0,0,72,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",13,59,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",14,40,61,3,2,1,0,1,1,0,65,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",15,70,31,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",16,74,30,3,1,1,0,1,0,0,70,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",17,40,65,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",18,73,23,3,3,1,0,1,0,0,60,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",19,69,34,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",20,75,24,3,6,1,0,1,0,0,65,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",21,40,61,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",22,75,27,3,5,1,0,1,0,0,33,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",23,69,41,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",24,70,30,3,1,0,0,1,0,0,35,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",25,60,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",26,50,50,3,1,1,0,1,0,0,61,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",27,61,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",28,79,20,3,2,1,0,1,0,0,60,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",29,60,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",30,70,30,3,2,1,0,1,0,0,40,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",31,31,70,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",32,67,34,3,4,1,0,1,0,0,60,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",33,61,35,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",34,60,40,3,0,0,0,1,0,0,41,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",35,60,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",36,76,29,3,0,0,1,1,0,0,40,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",37,65,33,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",38,80,24,3,0,0,0,1,0,0,35,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",39,60,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",40,39,59,3,1,0,0,1,1,0,87,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",41,49,51,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",42,,,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",43,61,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",44,60,40,3,5,1,0,1,0,0,70,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",45,76,27,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",46,,,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",47,60,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",48,60,40,1,9,1,0,0,0,1,25,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",49,,,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",50,40,60,1,1,0,0,1,0,0,51,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",51,,,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",52,54,48,1,4,1,0,1,1,0,60,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",53,60,40,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",54,,,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",55,45,53,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri053","g2p",56,,,,,,,,,,,22,4,20,4.75,15,36,2,0,0.89
"muri062","g2p",1,27,75,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",2,34,65,3,0,0,0,1,0,0,63,16,4,15,5,15,32,1,0,1
"muri062","g2p",3,32,60,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",4,37,57,4,0,0,0,1,0,0,35,16,4,15,5,15,32,1,0,1
"muri062","g2p",5,19,65,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",6,19,61,5,0,0,0,1,0,0,41,16,4,15,5,15,32,1,0,1
"muri062","g2p",7,24,41,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",8,27,60,3,3,1,0,1,0,0,56,16,4,15,5,15,32,1,0,1
"muri062","g2p",9,5,31,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",10,15,39,3,0,0,0,1,0,0,29,16,4,15,5,15,32,1,0,1
"muri062","g2p",11,30,41,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",12,47,18,3,1,1,0,1,0,0,61,16,4,15,5,15,32,1,0,1
"muri062","g2p",13,13,38,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",14,16,56,4,0,0,0,1,0,0,59,16,4,15,5,15,32,1,0,1
"muri062","g2p",15,11,34,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",16,6,15,4,0,0,0,1,0,0,26,16,4,15,5,15,32,1,0,1
"muri062","g2p",17,21,33,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",18,16,39,3,1,0,0,1,0,0,37,16,4,15,5,15,32,1,0,1
"muri062","g2p",19,14,42,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",20,18,41,4,1,0,0,1,0,0,46,16,4,15,5,15,32,1,0,1
"muri062","g2p",21,20,42,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",22,18,46,5,1,0,0,1,0,0,43,16,4,15,5,15,32,1,0,1
"muri062","g2p",23,23,55,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",24,16,45,3,2,0,0,1,0,0,31,16,4,15,5,15,32,1,0,1
"muri062","g2p",25,15,62,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",26,31,46,4,0,0,1,1,0,0,19,16,4,15,5,15,32,1,0,1
"muri062","g2p",27,12,36,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",28,18,46,4,1,0,0,1,0,0,41,16,4,15,5,15,32,1,0,1
"muri062","g2p",29,7,38,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",30,25,49,4,0,0,0,1,0,0,19,16,4,15,5,15,32,1,0,1
"muri062","g2p",31,9,48,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",32,15,46,4,0,0,0,1,0,0,37,16,4,15,5,15,32,1,0,1
"muri062","g2p",33,7,37,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",34,11,42,5,1,1,0,1,0,1,60,16,4,15,5,15,32,1,0,1
"muri062","g2p",35,19,44,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",36,31,59,4,3,0,0,1,0,0,44,16,4,15,5,15,32,1,0,1
"muri062","g2p",37,20,43,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",38,20,59,5,0,0,0,1,0,0,45,16,4,15,5,15,32,1,0,1
"muri062","g2p",39,17,49,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",40,11,43,4,0,0,0,1,0,0,42,16,4,15,5,15,32,1,0,1
"muri062","g2p",41,19,42,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",42,17,54,4,3,0,0,1,0,0,54,16,4,15,5,15,32,1,0,1
"muri062","g2p",43,15,47,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",44,11,44,5,1,0,0,1,0,0,46,16,4,15,5,15,32,1,0,1
"muri062","g2p",45,14,46,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",46,23,56,5,2,0,0,1,0,0,58,16,4,15,5,15,32,1,0,1
"muri062","g2p",47,27,61,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",48,42,34,5,4,1,0,1,0,0,62,16,4,15,5,15,32,1,0,1
"muri062","g2p",49,32,62,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",50,25,57,5,1,1,0,1,0,1,48,16,4,15,5,15,32,1,0,1
"muri062","g2p",51,18,44,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",52,20,45,5,0,0,0,1,0,0,40,16,4,15,5,15,32,1,0,1
"muri062","g2p",53,31,38,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",54,26,47,5,1,0,0,1,0,0,57,16,4,15,5,15,32,1,0,1
"muri062","g2p",55,28,46,,,,,,,,,16,4,15,5,15,32,1,0,1
"muri062","g2p",56,22,47,6,1,1,0,1,0,0,54,16,4,15,5,15,32,1,0,1
"muri063","g2p",1,24,62,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",2,22,63,1,5,1,0,1,0,0,70,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",3,26,71,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",4,13,71,2,5,1,0,1,0,0,70,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",5,21,62,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",6,21,73,1,0,0,0,1,0,0,79,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",7,24,74,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",8,34,63,1,3,1,0,0,0,0,66,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",9,18,68,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",10,26,72,1,0,,0,,0,0,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",11,31,60,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",12,33,73,1,0,0,0,1,0,0,72,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",13,23,68,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",14,34,68,2,2,0,0,0,0,1,69,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",15,26,68,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",16,28,65,2,0,0,0,0,0,0,68,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",17,37,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",18,21,70,1,1,0,0,1,0,0,82,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",19,19,71,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",20,30,65,1,0,0,0,1,0,0,70,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",21,20,74,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",22,30,66,1,0,0,0,1,0,0,76,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",23,15,65,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",24,18,69,1,0,0,0,1,0,0,83,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",25,24,67,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",26,21,66,3,0,0,0,0,1,1,75,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",27,18,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",28,,,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",29,,,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",30,11,65,2,2,0,0,0,1,0,74,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",31,17,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",32,22,72,2,2,0,0,0,0,0,69,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",33,,,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",34,,,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",35,31,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",36,13,71,1,5,1,0,1,1,1,82,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",37,22,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",38,22,71,2,0,0,0,0,0,0,70,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",39,19,68,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",40,21,73,2,0,0,0,0,0,0,65,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",41,11,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",42,21,81,1,3,1,0,1,0,0,84,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",43,22,71,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",44,29,76,1,0,0,0,1,0,0,88,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",45,15,73,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",46,15,75,1,0,0,0,1,1,1,83,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",47,17,75,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",48,21,71,1,1,1,0,1,1,1,88,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",49,14,70,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",50,15,76,1,1,1,0,0,0,0,13,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",51,12,76,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",52,24,72,1,0,0,0,1,0,0,81,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",53,20,72,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",54,19,71,3,0,0,0,0,0,1,74,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",55,,,,,,,,,,,4,5,31,4.25,2,36,3,0,0.91
"muri063","g2p",56,15,74,2,1,0,0,0,0,1,72,4,5,31,4.25,2,36,3,0,0.91
"muri067","g2p",1,,,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",2,1,85,2,7,1,0,1,0,0,66,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",3,9,79,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",4,6,89,8,5,1,0,1,0,0,60,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",5,9,87,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",6,1,92,8,4,0,0,0,1,0,36,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",7,24,76,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",8,7,90,8,5,1,0,1,0,0,70,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",9,58,58,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",10,27,78,8,8,1,0,1,0,0,75,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",11,30,59,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",12,56,65,7,6,1,0,1,0,0,73,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",13,7,76,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",14,21,82,8,2,0,0,0,1,1,61,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",15,20,81,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",16,43,77,2,6,1,0,1,0,0,83,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",17,22,73,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",18,32,70,6,5,0,0,0,0,0,60,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",19,17,50,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",20,23,76,5,6,1,0,1,0,0,76,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",21,12,72,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",22,31,67,1,8,1,0,1,0,0,68,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",23,,,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",24,19,80,1,8,1,0,1,0,0,81,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",25,21,62,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",26,1,86,0,15,1,0,1,0,0,88,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",27,44,65,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",28,1,71,0,8,1,0,1,0,0,89,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",29,33,78,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",30,13,80,1,9,1,0,1,0,0,73,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",31,16,80,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",32,20,74,5,4,0,0,0,1,1,75,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",33,34,78,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",34,18,79,2,8,0,0,0,0,0,75,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",35,19,80,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",36,10,76,2,8,1,0,1,0,0,78,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",37,14,73,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",38,1,72,2,10,1,0,1,0,0,78,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",39,21,76,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",40,16,76,1,8,1,0,1,0,0,74,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",41,9,80,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",42,9,81,2,0,0,0,0,0,1,76,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",43,34,60,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",44,11,75,2,8,1,0,1,0,0,79,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",45,32,71,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",46,22,81,1,8,1,0,1,0,0,75,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",47,6,82,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",48,20,76,9,8,0,0,0,0,0,72,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",49,35,67,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
"muri067","g2p",50,,,,,,,,,,,22,3,1,4.5,8,38,4,0,0.93
